step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidationInsuranceInflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,marginPoolBalance,stepMarginPoolInflow,stepMarginPoolOutflow,marginPoolInflow,marginPoolOutflow,stepMakerFeesCollected,stepTakerFeesCollected,makerFeeBpsEffective,takerFeeBpsEffective,stepProtocolLiquidationIncome,protocolLiquidationIncome,stepInsuranceFundInflow,stepFundingFeesTransferred,liquidationRemainingMarginAvg,liquidationRemainingMarginMin,liquidationRemainingMarginMax,liquidationRemainingMarginPctAvg,liquidationRemainingMarginPctMin,liquidationRemainingMarginPctMax,isInsolvent
508,2528.25,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,11.36,6.00,4.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
509,2557.83,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,117.00,70.00,46.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
510,2565.97,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,31.82,19.00,12.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
511,2579.83,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,54.04,32.00,21.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
512,2566.79,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,50.54,30.00,20.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
513,2590.89,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,93.87,56.00,37.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
514,2589.74,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,4.44,2.00,1.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
515,2582.78,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,26.86,16.00,10.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
516,2609.42,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,103.15,61.00,41.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
517,2584.01,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,97.38,58.00,38.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
518,2569.20,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,57.33,34.00,22.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
519,2543.96,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,98.23,58.00,39.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
520,2514.87,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,114.34,68.00,45.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
521,2506.43,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,33.58,20.00,13.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
522,2504.88,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,6.20,3.00,2.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
523,2490.16,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,58.75,35.00,23.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
524,2472.70,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,70.10,42.00,28.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
525,2451.69,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,85.00,51.00,34.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
526,2450.69,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,4.04,2.00,1.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
527,2427.80,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,93.42,56.00,37.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
528,2450.61,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,93.95,56.00,37.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
529,2461.11,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,42.83,25.00,17.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
530,2481.91,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,84.52,50.00,33.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
531,2473.72,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,33.00,19.00,13.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
532,2457.81,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,64.33,38.00,25.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
533,2480.15,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,90.91,54.00,36.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
534,2503.95,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,95.97,57.00,38.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
535,2509.84,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,23.53,14.00,9.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
536,2522.23,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,49.36,29.00,19.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
537,2535.27,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,51.70,31.00,20.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
538,2545.78,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,41.46,24.00,16.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
539,2540.20,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,21.94,13.00,8.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
540,2542.28,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,8.19,4.00,3.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
541,2545.76,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,13.70,8.00,5.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
542,2556.82,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,43.45,26.00,17.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
543,2555.38,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,5.65,3.00,2.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
544,2542.73,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,49.51,29.00,19.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
545,2519.18,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,92.61,55.00,37.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
546,2530.61,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,45.36,27.00,18.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
547,2550.00,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,76.62,45.00,30.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
548,2552.11,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,8.29,4.00,3.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
549,2526.63,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,99.82,59.00,39.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
550,2551.59,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,98.78,59.00,39.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
551,2530.04,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,84.48,50.00,33.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
552,2541.08,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,43.63,26.00,17.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
553,2529.87,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,44.09,26.00,17.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
554,2532.31,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,9.64,5.00,3.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
555,2535.63,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,13.11,7.00,5.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
556,2509.38,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,103.51,62.00,41.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
557,2499.47,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,39.50,23.00,15.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
558,2519.18,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,78.83,47.00,31.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
559,2520.44,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,5.00,3.00,2.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
560,2547.81,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,108.63,65.00,43.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
561,2557.83,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,39.33,23.00,15.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
562,2539.49,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,71.71,43.00,28.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
563,2557.73,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,71.80,43.00,28.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
564,2528.77,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,113.21,67.00,45.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
565,2539.22,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,41.32,24.00,16.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
566,2556.71,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,68.88,41.00,27.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
567,2554.14,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,10.03,6.00,4.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
568,2556.48,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,9.13,5.00,3.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
569,2554.66,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,7.08,4.00,2.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
570,2577.57,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,89.67,53.00,35.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
571,2573.94,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,14.11,8.00,5.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
572,2588.58,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,56.88,34.00,22.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
573,2579.64,494354.0,83927.008,29479.96348,0.0,38043.252608,170.5255,341.051,0.0,938.868,4243.25114,938.868,0,0,1072.992,2011.86,0.0,0,0,17,0,6,0,6,0.000,10.00,2.104,34.53,20.00,13.00,16403.791912,0.0,0.0,329.408204,68914.340792,0.0,0.0,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0
