step,price,openInterest,tvl,marginVaultDelta,insuranceBalance,insuranceBalanceDelta,protocolTreasuryBalance,protocolTreasuryDelta,badDebt,badDebtDelta,protocolRevenue,protocolRevenueDelta,sumAccountCollateral,accountCollateralDelta,sumReservedMargin,reservedMarginDelta,sumAvailableCollateral,availableCollateralDelta,sumTraderFundingOwed,traderFundingOwedDelta,solvencyBuffer,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidationInsuranceInflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
68,2016.01,152270.0,64363.831,-250.059,9120.874,113.099,1091.439,7.704,0.0,0.0,1091.439,7.704,63186.312181,-275.061106,15227.0,-588.5,47959.312181,313.438894,0.0,0.0,1177.518819,363.813,727.626,0.00014,9120.874,0.0,9120.874,5,5,10423.856,19544.73,918946.060984,0,2,12,0,6,4,2,83.333,8.86,0.178,18.98,11.00,7.00,0
69,2018.17,184173.0,64220.503,-143.328,9173.941,53.067,1121.052,29.613,0.0,0.0,1121.052,29.613,63035.483408,-150.828773,18417.3,3190.3,44618.183408,-3341.128773,0.0,0.0,1185.019592,373.684,747.368,0.00014,9173.941,0.0,9173.941,3,3,10484.504,19658.445,930180.187093,0,1,14,0,6,2,4,50.000,8.80,0.302,10.71,6.00,4.00,0
70,2016.55,166543.0,63922.789,-297.714,9312.135,138.194,1122.636,1.584,0.0,0.0,1122.636,1.584,62721.939899,-313.543509,16654.3,-1763.0,46067.639899,1449.456491,0.0,0.0,1200.849101,374.212,748.424,0.00014,9312.135,0.0,9312.135,1,1,10642.44,19954.575,932535.750562,0,2,14,0,6,4,2,16.667,8.82,0.169,8.02,4.00,3.00,0
71,2012.53,181081.0,63814.3615,-108.4275,9355.479,43.344,1138.1835,15.5475,0.0,0.0,1138.1835,15.5475,62602.523848,-119.416051,18108.1,1453.8,44494.423848,-1573.216051,0.0,0.0,1211.837652,379.3945,758.789,0.00019,9355.479,0.0,9355.479,4,4,10691.976,20047.455,949390.290254,0,3,14,0,6,6,0,66.667,8.77,0.184,19.97,11.00,7.00,0
72,2013.25,180250.0,63651.736,-162.6255,9428.034,72.555,1145.334,7.1505,0.0,0.0,1145.334,7.1505,62436.198608,-166.32524,18025.0,-83.1,44411.198608,-83.22524,0.0,0.0,1215.537392,381.778,763.556,0.00019,9428.034,0.0,9428.034,3,3,10774.896,20202.93,961112.417756,0,1,14,0,6,2,4,50.000,8.81,0.224,3.57,2.00,1.00,0
73,2010.47,174418.0,63357.427,-294.309,9560.782,132.748,1155.183,9.849,0.0,0.0,1155.183,9.849,62121.430222,-314.768386,17441.8,-583.2,44679.630222,268.431614,0.0,0.0,1235.996778,385.061,770.122,0.00019,9560.782,0.0,9560.782,5,5,10926.608,20487.39,979251.68226,0,2,13,0,6,4,2,83.333,8.87,0.134,13.79,8.00,5.00,0
74,2010.49,173250.0,63254.8885,-102.5385,9606.744,45.962,1159.2315,4.0485,0.0,0.0,1159.2315,4.0485,62018.822074,-102.608148,17325.0,-116.8,44693.822074,14.191852,0.0,0.0,1236.066426,386.4105,772.821,0.00019,9606.744,0.0,9606.744,2,2,10979.136,20585.88,987622.481348,0,1,14,0,6,2,4,33.333,8.96,0.155,0.11,0.00,0.00,0
75,2007.82,168807.0,63026.995,-227.8935,9709.511,102.767,1166.91,7.6785,0.0,0.0,1166.91,7.6785,61777.214485,-241.607589,16880.7,-444.3,44896.514485,202.692411,0.0,0.0,1249.780515,388.97,777.94,0.00019,9709.511,0.0,9709.511,5,5,11096.584,20806.095,1008926.948879,0,3,14,0,6,6,0,83.333,9.06,0.088,13.30,7.00,5.00,0
76,2010.45,185456.0,62933.884,-93.111,9745.344,35.833,1183.236,16.326,0.0,0.0,1183.236,16.326,61677.398635,-99.81585,18545.6,1664.9,43131.798635,-1764.71585,0.0,0.0,1256.485365,394.412,788.824,0.00019,9745.344,0.0,9745.344,3,3,11137.536,20882.88,1021148.976902,0,1,14,0,6,2,4,50.000,9.04,0.153,13.10,7.00,5.00,0
77,2013.80,185738.0,62644.66,-289.224,9873.794,128.45,1197.21,13.974,0.0,0.0,1197.21,13.974,61364.258843,-313.139792,18573.8,28.2,42790.458843,-341.339792,0.0,0.0,1280.401157,399.07,798.14,0.00019,9873.794,0.0,9873.794,3,3,11284.336,21158.13,1030016.299711,0,3,14,0,6,6,0,50.000,9.14,0.223,16.68,10.00,6.00,0
78,2011.65,176422.0,62504.92,-139.74,9939.006,65.212,1197.21,0.0,0.0,0.0,1197.21,0.0,61214.554089,-149.704754,17642.2,-931.6,43572.354089,781.895246,0.0,0.0,1290.365911,399.07,798.14,0.00019,9939.006,0.0,9939.006,3,3,11358.864,21297.87,1037528.413188,0,0,13,0,6,0,6,50.000,9.14,0.162,10.70,6.00,4.00,0
79,2013.80,187318.0,62496.748,-8.172,9939.006,0.0,1205.382,8.172,0.0,0.0,1205.382,8.172,61206.382089,-8.172,18731.8,1089.6,42474.582089,-1097.772,0.0,0.0,1290.365911,401.794,803.588,0.00019,9939.006,0.0,9939.006,0,0,11358.864,21297.87,1037528.413188,0,3,13,0,6,6,0,0.000,9.18,0.191,10.69,6.00,4.00,0
80,2012.16,201916.0,62399.9935,-96.7545,9977.142,38.136,1220.4165,15.0345,0.0,0.0,1220.4165,15.0345,61105.193611,-101.188478,20191.6,1459.8,40913.593611,-1560.988478,0.0,0.0,1294.799889,406.8055,813.611,0.00019,9977.142,0.0,9977.142,3,3,11402.448,21379.59,1049454.856953,0,3,14,0,6,6,0,50.000,9.24,0.207,8.14,4.00,3.00,0
81,2014.28,193107.0,62016.205,-383.7885,10150.651,173.509,1232.4,11.9835,0.0,0.0,1232.4,11.9835,60707.357368,-397.836243,19310.7,-880.9,41396.657368,483.063757,0.0,0.0,1308.847632,410.8,821.6,0.00019,10150.651,0.0,10150.651,9,9,11600.744,21751.395,1081745.721756,0,2,15,0,6,4,2,150.000,9.28,0.283,10.53,6.00,4.00,0
82,2017.96,199396.0,61869.0295,-147.1755,10213.966,63.315,1243.9005,11.5005,0.0,0.0,1243.9005,11.5005,60544.845465,-162.511903,19939.6,628.9,40605.245465,-791.411903,0.0,0.0,1324.184035,414.6335,829.267,0.00019,10213.966,0.0,10213.966,4,4,11673.104,21887.07,1093071.435075,0,3,13,0,6,6,0,66.667,9.45,0.337,18.28,10.00,7.00,0
83,2015.23,198937.0,61748.6185,-120.411,10267.635,53.669,1249.3065,5.406,0.0,0.0,1249.3065,5.406,60414.075928,-130.769537,19893.7,-45.9,40520.375928,-84.869537,0.0,0.0,1334.542572,416.4355,832.871,0.000237,10267.635,0.0,10267.635,3,3,11734.44,22002.075,1104987.982378,0,1,14,0,6,2,4,50.000,9.50,0.303,13.51,8.00,5.00,0
84,2018.20,177324.0,61276.3735,-472.245,10484.726,217.091,1256.3565,7.05,0.0,0.0,1256.3565,7.05,59935.304215,-478.771713,17732.4,-2161.3,42202.904215,1682.528287,0.0,0.0,1341.069285,418.7855,837.571,0.000237,10484.726,0.0,10484.726,5,5,11982.544,22467.27,1123940.472915,0,2,13,0,6,4,2,83.333,9.43,0.403,14.74,8.00,5.00,0
85,2021.80,140664.0,60551.491,-724.8825,10819.116,334.39,1264.689,8.3325,0.0,0.0,1264.689,8.3325,59162.383574,-772.920641,14066.4,-3666.0,45095.983574,2893.079359,0.0,0.0,1389.107426,421.563,843.126,0.000237,10819.116,0.0,10819.116,6,6,12364.704,23183.82,1146586.000542,0,2,12,0,6,4,2,100.000,9.38,0.671,17.82,10.00,7.00,0
86,2022.14,156391.0,60452.2045,-99.2865,10858.001,38.885,1280.6505,15.9615,0.0,0.0,1280.6505,15.9615,59062.152039,-100.231535,15639.1,1572.7,43423.052039,-1672.931535,0.0,0.0,1390.052461,426.8835,853.767,0.000237,10858.001,0.0,10858.001,2,2,12409.144,23267.145,1154709.859244,0,3,14,0,6,6,0,33.333,9.34,0.751,1.70,1.00,0.00,0
87,2018.20,135495.0,60138.7645,-313.44,11004.273,146.272,1280.6505,0.0,0.0,0.0,1280.6505,0.0,58718.062445,-344.089594,13549.5,-2089.6,45168.562445,1745.510406,0.0,0.0,1420.702055,426.8835,853.767,0.000237,11004.273,0.0,11004.273,7,7,12576.312,23580.585,1178948.355294,0,0,13,0,6,0,6,116.667,9.34,0.517,19.50,11.00,7.00,0
88,2018.79,141719.0,60134.0965,-4.668,11004.273,0.0,1285.3185,4.668,0.0,0.0,1285.3185,4.668,58713.394445,-4.668,14171.9,622.4,44541.494445,-627.068,0.0,0.0,1420.702055,428.4395,856.879,0.000237,11004.273,0.0,11004.273,0,0,12576.312,23580.585,1178948.355294,0,1,14,0,6,2,4,0.000,9.39,0.534,2.95,1.00,1.00,0
89,2020.45,143877.0,60083.464,-50.6325,11026.057,21.784,1289.271,3.9525,0.0,0.0,1289.271,3.9525,58660.204251,-53.190194,14387.7,215.8,44272.504251,-268.990194,0.0,0.0,1423.259749,429.757,859.514,0.000237,11026.057,0.0,11026.057,1,1,12601.208,23627.265,1183246.54984,0,2,14,0,6,4,2,16.667,9.52,0.565,8.22,4.00,3.00,0
90,2021.72,149814.0,60037.51,-45.954,11044.502,18.445,1295.7,6.429,0.0,0.0,1295.7,6.429,58612.595368,-47.608883,14981.4,593.7,43631.195368,-641.308883,0.0,0.0,1424.914632,431.9,863.8,0.000237,11044.502,0.0,11044.502,2,2,12622.288,23666.79,1191118.074752,0,2,14,0,6,4,2,33.333,9.54,0.601,6.28,3.00,2.00,0
91,2022.56,142163.0,59808.148,-229.362,11148.991,104.489,1301.157,5.457,0.0,0.0,1301.157,5.457,58379.243238,-233.35213,14216.3,-765.1,44162.943238,531.74787,0.0,0.0,1428.904762,433.719,867.438,0.000237,11148.991,0.0,11148.991,5,5,12741.704,23890.695,1206206.129941,0,2,13,0,6,4,2,83.333,9.55,0.728,4.16,2.00,1.00,0
92,2026.17,93299.0,58932.3985,-875.7495,11554.501,405.51,1307.9565,6.7995,0.0,0.0,1307.9565,6.7995,57418.67868,-960.564558,9329.9,-4886.4,48088.77868,3925.835442,0.0,0.0,1513.71982,435.9855,871.971,0.000237,11554.501,0.0,11554.501,8,8,13205.144,24759.645,1235394.525069,0,2,13,0,6,4,2,133.333,9.49,2.229,17.85,10.00,7.00,0
93,2028.70,119859.0,58457.461,-474.9375,11756.731,202.23,1349.544,41.5875,0.0,0.0,1349.544,41.5875,56933.79753,-484.88115,11985.9,2656.0,44947.89753,-3140.88115,0.0,0.0,1523.66347,449.848,899.696,0.000237,11756.731,0.0,11756.731,6,6,13436.264,25192.995,1254797.008972,0,3,12,0,6,6,0,100.000,9.63,3.323,12.46,7.00,4.00,0
94,2032.54,95134.0,58039.336,-418.125,11950.806,194.075,1351.794,2.25,0.0,0.0,1351.794,2.25,56463.189613,-470.607917,9513.4,-2472.5,46949.789613,2001.892083,0.0,0.0,1576.146387,450.598,901.196,0.000237,11950.806,0.0,11950.806,3,3,13658.064,25608.87,1265220.045166,0,1,12,0,6,2,4,50.000,9.66,62.423,18.93,11.00,7.00,0
95,2035.63,99502.0,58012.435,-26.901,11961.306,10.5,1356.195,4.401,0.0,0.0,1356.195,4.401,56434.004766,-29.184847,9950.2,436.8,46483.804766,-465.984847,0.0,0.0,1578.430234,452.065,904.13,0.000287,11961.306,0.0,11961.306,1,1,13670.064,25631.37,1266547.955671,0,1,11,0,6,2,4,16.667,9.63,32.913,15.23,9.00,6.00,0
96,2035.45,108100.0,57959.776,-52.659,11981.844,20.538,1364.844,8.649,0.0,0.0,1364.844,8.649,56381.088531,-52.916235,10810.0,859.8,45571.088531,-912.716235,0.0,0.0,1578.687469,454.948,909.896,0.000287,11981.844,0.0,11981.844,1,1,13693.536,25675.38,1269481.138323,0,2,12,0,6,4,2,16.667,9.68,11.425,0.88,0.00,0.00,0
97,2034.63,114368.0,57864.2605,-95.5155,12022.206,40.362,1373.8695,9.0255,0.0,0.0,1373.8695,9.0255,56283.237575,-97.850956,11436.8,626.8,44846.437575,-724.650956,0.0,0.0,1581.022925,457.9565,915.913,0.000287,12022.206,0.0,12022.206,2,2,13739.664,25761.87,1276271.169765,0,2,13,0,6,4,2,33.333,9.66,6.771,4.05,2.00,1.00,0
98,2032.49,132395.0,57732.3475,-131.913,12074.825,52.619,1393.0275,19.158,0.0,0.0,1393.0275,19.158,56144.968045,-138.26953,13239.5,1802.7,42905.468045,-1940.96953,0.0,0.0,1587.379455,464.3425,928.685,0.000287,12074.825,0.0,12074.825,3,3,13799.8,25874.625,1285498.035555,0,1,14,0,6,2,4,50.000,9.61,3.816,10.51,6.00,4.00,0
99,2030.46,127261.0,57535.039,-197.3085,12164.229,89.404,1398.756,5.7285,0.0,0.0,1398.756,5.7285,55934.911066,-210.056979,12726.1,-513.4,43208.811066,303.343021,0.0,0.0,1600.127934,466.252,932.504,0.000287,12164.229,0.0,12164.229,1,1,13901.976,26066.205,1287777.225875,0,1,13,0,6,2,4,16.667,9.69,3.065,9.98,5.00,3.00,0
100,2034.46,131758.0,57270.358,-264.681,12280.366,116.137,1414.572,15.816,0.0,0.0,1414.572,15.816,55650.284193,-284.626873,13175.8,449.7,42474.484193,-734.326873,0.0,0.0,1620.073807,471.524,943.048,0.000287,12280.366,0.0,12280.366,2,2,14034.704,26315.07,1294229.575702,0,3,13,0,6,6,0,33.333,9.74,4.216,19.72,11.00,7.00,0
101,2034.10,159398.0,57083.56,-186.798,12354.174,73.808,1443.21,28.638,0.0,0.0,1443.21,28.638,55461.577722,-188.706471,15939.8,2764.0,39521.777722,-2952.706471,0.0,0.0,1621.982278,481.07,962.14,0.000287,12354.174,0.0,12354.174,3,3,14119.056,26473.23,1304641.036724,0,3,14,0,6,6,0,50.000,9.79,2.594,1.81,1.00,0.00,0
102,2031.35,169916.0,56774.9725,-308.5875,12487.818,133.644,1465.4175,22.2075,0.0,0.0,1465.4175,22.2075,55127.193299,-334.384423,16991.6,1051.8,38135.593299,-1386.184423,0.0,0.0,1647.779201,488.4725,976.945,0.000287,12487.818,0.0,12487.818,3,3,14271.792,26759.61,1313947.72848,0,2,13,0,6,4,2,50.000,9.76,1.872,13.51,8.00,5.00,0
103,2027.51,146489.0,56062.546,-712.4265,12812.261,324.443,1482.609,17.1915,0.0,0.0,1482.609,17.1915,54365.09936,-762.093939,14648.9,-2342.7,39716.19936,1580.606061,0.0,0.0,1697.44664,494.203,988.406,0.000287,12812.261,0.0,12812.261,6,6,14642.584,27454.845,1336461.549147,0,2,14,0,6,4,2,100.000,9.77,1.074,18.88,11.00,7.00,0
104,2026.32,167216.0,55866.49,-196.056,12892.488,80.227,1506.75,24.141,0.0,0.0,1506.75,24.141,54162.330332,-202.769028,16721.6,2072.7,37440.730332,-2275.469028,0.0,0.0,1704.159668,502.25,1004.5,0.000287,12892.488,0.0,12892.488,2,2,14734.272,27626.76,1343548.474141,0,1,14,0,6,2,4,33.333,9.75,0.928,5.86,3.00,2.00,0
105,2024.56,146589.0,55557.085,-309.405,13036.877,144.389,1506.75,0.0,0.0,0.0,1506.75,0.0,53835.334065,-326.996267,14658.9,-2062.7,39176.434065,1735.703733,0.0,0.0,1721.750935,502.25,1004.5,0.000287,13036.877,0.0,13036.877,3,3,14899.288,27936.165,1353802.152358,0,0,13,0,6,0,6,50.000,9.75,0.691,8.69,5.00,3.00,0
106,2023.81,150549.0,55554.115,-2.97,13036.877,0.0,1509.72,2.97,0.0,0.0,1509.72,2.97,53832.364065,-2.97,15054.9,396.0,38777.464065,-398.97,0.0,0.0,1721.750935,503.24,1006.48,0.000287,13036.877,0.0,13036.877,0,0,14899.288,27936.165,1353802.152358,0,1,13,0,6,2,4,0.000,9.80,0.697,3.71,2.00,1.00,0
107,2021.86,153873.0,55463.1385,-90.9765,13076.203,39.326,1516.4265,6.7065,0.0,0.0,1516.4265,6.7065,53738.203525,-94.16054,15387.3,332.4,38350.903525,-426.56054,0.0,0.0,1724.934975,505.4755,1010.951,0.000303,13076.203,0.0,13076.203,3,3,14944.232,28020.435,1364566.556537,0,2,13,0,6,4,2,50.000,9.85,0.652,9.67,5.00,3.00,0
108,2024.39,147422.0,55366.3735,-96.765,13121.36,45.157,1516.4265,0.0,0.0,0.0,1516.4265,0.0,53635.273653,-102.929872,14742.2,-645.1,38893.073653,542.170128,0.0,0.0,1731.099847,505.4755,1010.951,0.000303,13121.36,0.0,13121.36,3,3,14995.84,28117.2,1376094.951541,0,0,13,0,6,0,6,50.000,9.85,0.700,12.53,7.00,5.00,0
109,2023.05,152710.0,55362.4075,-3.966,13121.36,0.0,1520.3925,3.966,0.0,0.0,1520.3925,3.966,53631.307653,-3.966,15271.0,528.8,38360.307653,-532.766,0.0,0.0,1731.099847,506.7975,1013.595,0.000303,13121.36,0.0,13121.36,0,0,14995.84,28117.2,1376094.951541,0,2,14,0,6,4,2,0.000,9.84,0.709,6.60,3.00,2.00,0
110,2026.84,149746.0,55069.507,-292.9005,13252.526,131.166,1532.223,11.8305,0.0,0.0,1532.223,11.8305,53329.363355,-301.944298,14974.6,-296.4,38354.763355,-5.544298,0.0,0.0,1740.143645,510.741,1021.482,0.000303,13252.526,0.0,13252.526,3,3,15145.744,28398.27,1382809.463006,0,3,13,0,6,6,0,50.000,9.84,0.907,18.72,11.00,7.00,0
111,2029.41,139736.0,54772.2835,-297.2235,13387.962,135.436,1539.2265,7.0035,0.0,0.0,1539.2265,7.0035,53011.447908,-317.915447,13973.6,-1001.0,39037.847908,683.084553,0.0,0.0,1760.835592,513.0755,1026.151,0.000303,13387.962,0.0,13387.962,5,5,15300.528,28688.49,1400854.104974,0,1,13,0,6,2,4,83.333,9.81,1.189,12.66,7.00,5.00,0
112,2030.09,144339.0,54695.2945,-76.989,13420.645,32.683,1546.1805,6.954,0.0,0.0,1546.1805,6.954,52932.881935,-78.565973,14433.9,460.3,38498.981935,-538.865973,0.0,0.0,1762.412565,515.3935,1030.787,0.000303,13420.645,0.0,13420.645,1,1,15337.88,28758.525,1402542.016203,0,1,13,0,6,2,4,16.667,9.85,1.263,3.38,2.00,1.00,0
113,2031.09,142925.0,54623.338,-71.9565,13453.097,32.452,1548.597,2.4165,0.0,0.0,1548.597,2.4165,52858.644333,-74.237602,14292.5,-141.4,38566.144333,67.162398,0.0,0.0,1764.693667,516.199,1032.398,0.000303,13453.097,0.0,13453.097,1,1,15374.968,28828.065,1406223.348748,0,1,13,0,6,2,4,16.667,9.90,1.352,4.92,2.00,1.00,0
114,2028.39,189091.0,54416.7865,-206.5515,13529.509,76.412,1591.4085,42.8115,0.0,0.0,1591.4085,42.8115,52643.73923,-214.905103,18909.1,4616.6,33734.63923,-4831.505103,0.0,0.0,1773.04727,530.4695,1060.939,0.000303,13529.509,0.0,13529.509,3,3,15462.296,28991.805,1413290.608296,0,3,13,0,6,6,0,50.000,9.88,1.117,13.28,7.00,5.00,0
115,2024.60,157505.0,53866.735,-550.0515,13784.505,254.996,1595.04,3.6315,0.0,0.0,1595.04,3.6315,52031.616274,-612.122956,15750.5,-3158.6,36281.116274,2546.477044,0.0,0.0,1835.118726,531.68,1063.36,0.000303,13784.505,0.0,13784.505,6,6,15753.72,29538.225,1430930.888943,0,1,13,0,6,2,4,100.000,9.85,0.717,18.69,11.00,7.00,0
116,2028.57,179481.0,53362.6015,-504.1335,14001.239,216.734,1634.7435,39.7035,0.0,0.0,1634.7435,39.7035,51520.303289,-511.312985,17948.1,2197.6,33572.203289,-2708.912985,0.0,0.0,1842.298211,544.9145,1089.829,0.000303,14001.239,0.0,14001.239,4,4,16001.416,30002.655,1442567.195707,0,2,14,0,6,4,2,66.667,9.81,1.057,19.59,11.00,7.00,0
117,2024.69,155972.0,52963.3465,-399.255,14186.522,185.283,1636.9635,2.22,0.0,0.0,1636.9635,2.22,51070.429097,-449.874192,15597.2,-2350.9,35473.229097,1901.025808,0.0,0.0,1892.917403,545.6545,1091.309,0.000303,14186.522,0.0,14186.522,2,2,16213.168,30399.69,1448836.283341,0,1,14,0,6,2,4,33.333,9.82,0.758,19.12,11.00,7.00,0
118,2025.97,163126.0,52934.671,-28.6755,14196.882,10.36,1643.439,6.4755,0.0,0.0,1643.439,6.4755,51040.814942,-29.614155,16312.6,715.4,34728.214942,-745.014155,0.0,0.0,1893.856058,547.813,1095.626,0.000303,14196.882,0.0,14196.882,1,1,16225.008,30421.89,1450384.628086,0,2,13,0,6,4,2,16.667,9.80,0.782,6.34,3.00,2.00,0
119,2029.71,134140.0,52471.531,-463.14,14412.384,215.502,1644.789,1.35,0.0,0.0,1644.789,1.35,50554.70365,-486.111292,13414.0,-2898.6,37140.70365,2412.488708,0.0,0.0,1916.82735,548.263,1096.526,0.000315,14412.384,0.0,14412.384,4,4,16471.296,30883.68,1463477.569689,0,1,13,0,6,2,4,66.667,9.77,1.175,18.48,11.00,7.00,0
120,2031.68,123918.0,52206.4705,-265.0605,14533.596,121.212,1650.1095,5.3205,0.0,0.0,1650.1095,5.3205,50285.847025,-268.856625,12391.8,-1022.2,37894.047025,753.343375,0.0,0.0,1920.623475,550.0365,1100.073,0.000315,14533.596,0.0,14533.596,4,4,16609.824,31143.42,1473925.501393,0,2,11,0,6,4,2,66.667,9.81,1.587,9.71,5.00,3.00,0
121,2030.51,120371.0,52153.2655,-53.205,14558.425,24.829,1650.1095,0.0,0.0,0.0,1650.1095,0.0,50230.594247,-55.252778,12037.1,-354.7,38193.494247,299.447222,0.0,0.0,1922.671253,550.0365,1100.073,0.000315,14558.425,0.0,14558.425,2,2,16638.2,31196.625,1481141.697144,0,0,11,0,6,0,6,33.333,9.81,1.513,5.77,3.00,2.00,0
122,2027.26,187293.0,52088.899,-64.3665,14564.725,6.3,1700.976,50.8665,0.0,0.0,1700.976,50.8665,50165.13944,-65.454807,18729.3,6692.2,31435.83944,-6757.654807,0.0,0.0,1923.75956,566.992,1133.984,0.000315,14564.725,0.0,14564.725,1,1,16645.4,31210.125,1484663.589283,0,3,13,0,6,6,0,16.667,9.73,1.289,16.01,9.00,6.00,0
123,2028.14,153382.0,51580.234,-508.665,14802.102,237.377,1700.976,0.0,0.0,0.0,1700.976,0.0,49641.791404,-523.348036,15338.2,-3391.1,34303.591404,2867.751964,0.0,0.0,1938.442596,566.992,1133.984,0.000315,14802.102,0.0,14802.102,3,3,16916.688,31718.79,1491599.728678,0,0,11,0,6,0,6,50.000,9.73,2.202,4.33,2.00,1.00,0
124,2027.15,129085.0,51064.3585,-515.8755,15039.479,237.377,1708.1865,7.2105,0.0,0.0,1708.1865,7.2105,49124.026706,-517.764698,12908.5,-2429.7,36215.526706,1911.935302,0.0,0.0,1940.331794,569.3955,1138.791,0.000315,15039.479,0.0,15039.479,3,3,17187.976,32227.455,1500702.230455,0,2,11,0,6,4,2,50.000,9.82,1.449,4.88,2.00,1.00,0
125,2023.10,146942.0,50845.822,-218.5365,15130.654,91.175,1731.348,23.1615,0.0,0.0,1731.348,23.1615,48886.842671,-237.184035,14694.2,1785.7,34192.642671,-2022.884035,0.0,0.0,1958.979329,577.116,1154.232,0.000315,15130.654,0.0,15130.654,6,6,17292.176,32422.83,1522582.442254,0,3,13,0,6,6,0,100.000,9.76,1.156,19.95,11.00,7.00,0
126,2024.24,149803.0,50600.4805,-245.3415,15238.741,108.087,1745.0745,13.7265,0.0,0.0,1745.0745,13.7265,48632.825064,-254.017607,14980.3,286.1,33652.525064,-540.117607,0.0,0.0,1967.655436,581.6915,1163.383,0.000315,15238.741,0.0,15238.741,3,3,17415.704,32654.445,1531372.912087,0,3,12,0,6,6,0,50.000,9.79,1.422,5.62,3.00,2.00,0
127,2024.93,149032.0,50456.9305,-143.55,15302.798,64.057,1751.3595,6.285,0.0,0.0,1751.3595,6.285,48486.139253,-146.685811,14903.2,-77.1,33582.939253,-69.585811,0.0,0.0,1970.791247,583.7865,1167.573,0.000315,15302.798,0.0,15302.798,3,3,17488.912,32791.71,1542460.136056,0,2,13,0,6,4,2,50.000,9.77,1.619,3.43,2.00,1.00,0
128,2021.46,118631.0,49846.849,-610.0815,15584.079,281.281,1758.696,7.3365,0.0,0.0,1758.696,7.3365,47840.223581,-645.915672,11863.1,-3040.1,35977.123581,2394.184328,0.0,0.0,2006.625419,586.232,1172.464,0.000315,15584.079,0.0,15584.079,14,14,17810.376,33394.455,1585788.350791,0,2,11,0,6,4,2,233.333,9.76,0.920,17.16,10.00,6.00,0
129,2020.03,111105.0,49733.959,-112.89,15636.761,52.682,1758.696,0.0,0.0,0.0,1758.696,0.0,47723.333905,-116.889676,11110.5,-752.6,36612.833905,635.710324,0.0,0.0,2010.625095,586.232,1172.464,0.000315,15636.761,0.0,15636.761,4,4,17870.584,33507.345,1600184.899681,0,0,11,0,6,0,6,66.667,9.76,0.798,7.06,4.00,2.00,0
130,2020.83,119895.0,49727.3665,-6.5925,15636.761,0.0,1765.2885,6.5925,0.0,0.0,1765.2885,6.5925,47716.741405,-6.5925,11989.5,879.0,35727.241405,-885.5925,0.0,0.0,2010.625095,588.4295,1176.859,0.000315,15636.761,0.0,15636.761,0,0,17870.584,33507.345,1600184.899681,0,2,12,0,6,4,2,0.000,9.72,0.812,3.94,2.00,1.00,0
131,2019.07,132940.0,49648.3615,-79.005,15667.526,30.765,1778.3685,13.08,0.0,0.0,1778.3685,13.08,47633.907506,-82.833899,13294.0,1304.5,34339.907506,-1387.333899,0.0,0.0,2014.453994,592.7895,1185.579,0.000324,15667.526,0.0,15667.526,2,2,17905.744,33573.27,1605722.310663,0,3,13,0,6,6,0,33.333,9.68,0.775,8.71,5.00,3.00,0
132,2019.93,135382.0,49509.19,-139.1715,15728.566,61.04,1786.74,8.3715,0.0,0.0,1786.74,8.3715,47491.022313,-142.885193,13538.2,244.2,33952.822313,-387.085193,0.0,0.0,2018.167687,595.58,1191.16,0.000324,15728.566,0.0,15728.566,3,3,17975.504,33704.07,1614913.057083,0,2,12,0,6,4,2,50.000,9.74,0.886,4.26,2.00,1.00,0
133,2023.67,126267.0,49281.871,-227.319,15832.635,104.069,1791.054,4.314,0.0,0.0,1791.054,4.314,47241.788079,-249.234234,12626.7,-911.5,34615.088079,662.265766,0.0,0.0,2040.082921,597.018,1194.036,0.000324,15832.635,0.0,15832.635,6,6,18094.44,33927.075,1635270.038576,0,1,12,0,6,2,4,100.000,9.71,1.112,18.56,11.00,7.00,0
134,2026.31,134221.0,49164.616,-117.255,15882.097,49.462,1802.319,11.265,0.0,0.0,1802.319,11.265,47117.947776,-123.840303,13422.1,795.4,33695.847776,-919.240303,0.0,0.0,2046.668224,600.773,1201.546,0.000324,15882.097,0.0,15882.097,3,3,18150.968,34033.065,1642238.619865,0,2,12,0,6,4,2,50.000,9.76,1.229,13.01,7.00,5.00,0
135,2028.94,135938.0,48969.3355,-195.2805,15968.316,86.219,1812.8445,10.5255,0.0,0.0,1812.8445,10.5255,46908.674447,-209.273329,13593.8,171.7,33314.874447,-380.973329,0.0,0.0,2060.661053,604.2815,1208.563,0.000324,15968.316,0.0,15968.316,4,4,18249.504,34217.82,1655526.214609,0,2,13,0,6,4,2,66.667,9.80,1.475,12.98,7.00,5.00,0
136,2031.12,145847.0,48851.386,-117.9495,16017.435,49.119,1825.539,12.6945,0.0,0.0,1825.539,12.6945,46783.177004,-125.497443,14584.7,990.9,32198.477004,-1116.397443,0.0,0.0,2068.208996,608.513,1217.026,0.000324,16017.435,0.0,16017.435,2,2,18305.64,34323.075,1659895.937889,0,1,15,0,6,2,4,33.333,9.77,1.588,10.76,6.00,4.00,0
