step,price,openInterest,tvl,marginVaultDelta,insuranceBalance,insuranceBalanceDelta,protocolTreasuryBalance,protocolTreasuryDelta,badDebt,badDebtDelta,protocolRevenue,protocolRevenueDelta,sumAccountCollateral,accountCollateralDelta,sumReservedMargin,reservedMarginDelta,sumAvailableCollateral,availableCollateralDelta,sumTraderFundingOwed,traderFundingOwedDelta,solvencyBuffer,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidationInsuranceInflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
312,2053.75,37255.0,34944.955,-35.745,23359.021,16.681,0.0,0.0,0.0,0.0,3589.0875,5.085,30278.71727,-43.212487,3725.5,439.7,26792.436129,-432.991548,0.0,0.0,1077.15023,1196.3625,2392.725,0.00103,23359.021,0.0,23359.021,1,1,26696.024,50055.045,1565466.433917,0,1,8,0,6,2,4,16.667,10.05,9.990,16.81,10.00,6.00,0
313,2051.00,34246.0,34891.54,-53.415,23383.948,24.927,0.0,0.0,0.0,0.0,3589.5015,0.414,30221.263245,-57.454025,3424.6,-300.9,26998.395914,205.959785,0.0,0.0,1080.775255,1196.5005,2393.001,0.00103,23383.948,0.0,23383.948,1,1,26724.512,50108.46,1566318.576835,0,1,8,0,6,2,4,16.667,10.05,8.342,13.38,8.00,5.00,0
314,2053.99,35060.0,34836.55,-54.99,23409.61,25.662,0.0,0.0,0.0,0.0,3594.09,4.5885,30162.365884,-58.897361,3506.0,81.4,26896.873189,-101.522725,0.0,0.0,1080.094116,1198.03,2396.06,0.00103,23409.61,0.0,23409.61,2,2,26753.84,50163.45,1570470.464246,0,2,8,0,6,4,2,33.333,10.06,14.652,14.57,8.00,5.00,0
315,2049.98,34876.0,34724.44,-112.11,23461.928,52.318,0.0,0.0,0.0,0.0,3599.5575,5.4675,30040.069335,-122.296549,3487.6,-18.4,26737.625007,-159.248182,0.0,0.0,1084.813165,1199.8525,2399.705,0.00103,23461.928,0.0,23461.928,2,2,26813.632,50275.56,1575383.081943,0,2,9,0,6,4,2,33.333,10.06,4.926,19.49,11.00,7.00,0
316,2052.25,42399.0,34650.655,-73.785,23496.361,34.433,0.0,0.0,0.0,0.0,3612.2265,12.669,29971.963379,-68.105956,4239.9,752.3,25924.569107,-813.0559,0.0,0.0,1066.465121,1204.0755,2408.151,0.00103,23496.361,0.0,23496.361,2,2,26852.984,50349.345,1576963.246864,0,3,8,0,6,6,0,33.333,10.06,4.899,11.04,6.00,4.00,0
317,2051.82,43629.0,34650.655,0.0,23496.361,0.0,0.0,0.0,0.0,0.0,3619.569,7.3425,29964.587682,-7.375697,4362.9,123.0,25788.321317,-136.24779,0.0,0.0,1066.498318,1206.523,2413.046,0.00103,23496.361,0.0,23496.361,0,0,26852.984,50349.345,1576963.246864,0,1,8,0,6,2,4,0.000,10.05,4.592,2.09,1.00,0.00,0
318,2051.98,60734.0,34641.43,-9.225,23500.666,4.305,0.0,0.0,0.0,0.0,3632.859,13.29,29942.024182,-22.5635,6073.4,1710.5,24057.324172,-1730.997145,0.0,0.0,1066.546818,1210.953,2421.906,0.00103,23500.666,0.0,23500.666,1,1,26857.904,50358.57,1579834.744294,0,3,10,0,6,6,0,16.667,10.07,2.785,0.79,0.00,0.00,0
319,2049.59,41398.0,34322.56,-318.87,23649.472,148.806,0.0,0.0,0.0,0.0,3634.3005,1.4415,29607.615092,-334.40909,4139.8,-1933.6,25637.053204,1579.729032,0.0,0.0,1080.644408,1211.4335,2422.867,0.00103,23649.472,0.0,23649.472,3,3,27027.968,50677.44,1585934.382385,0,1,9,0,6,2,4,50.000,10.08,1.434,11.64,6.00,4.00,0
320,2045.99,45077.0,34308.145,-14.415,23656.199,6.727,0.0,0.0,0.0,0.0,3637.7805,3.48,29588.032974,-19.582118,4507.7,367.9,25238.00135,-399.051854,0.0,0.0,1082.331526,1212.5935,2425.187,0.00103,23656.199,0.0,23656.199,1,1,27035.656,50691.855,1588332.294646,0,1,10,0,6,2,4,16.667,10.07,1.332,17.56,10.00,7.00,0
321,2045.75,44809.0,34273.345,-34.8,23672.439,16.24,0.0,0.0,0.0,0.0,3649.212,11.4315,29563.731512,-24.301462,4480.9,-26.8,25217.788316,-20.213034,0.0,0.0,1060.401488,1216.404,2432.808,0.00103,23672.439,0.0,23672.439,1,1,27054.216,50726.655,1589963.034147,0,2,11,0,6,4,2,16.667,10.06,1.201,1.19,0.00,0.00,0
322,2043.28,56774.0,34198.18,-75.165,23707.516,35.077,0.0,0.0,0.0,0.0,3665.2155,16.0035,29473.954105,-89.777407,5677.4,1196.5,23924.990623,-1292.797693,0.0,0.0,1059.010395,1221.7385,2443.477,0.00103,23707.516,0.0,23707.516,1,1,27094.304,50801.82,1591015.531343,0,3,10,0,6,6,0,16.667,10.05,0.968,12.05,7.00,4.00,0
323,2045.03,54734.0,34052.41,-145.77,23775.542,68.026,0.0,0.0,0.0,0.0,3674.025,8.8095,29316.369301,-157.584804,5473.4,-204.0,23973.760928,48.770305,0.0,0.0,1062.015699,1224.675,2449.35,0.001031,23775.542,0.0,23775.542,2,2,27172.048,50947.59,1596027.799158,0,3,11,0,6,6,0,33.333,10.05,1.384,8.53,5.00,3.00,0
324,2045.50,60946.0,34013.47,-38.94,23793.714,18.172,0.0,0.0,0.0,0.0,3680.631,6.606,29270.223426,-46.145875,6094.6,621.2,23309.080477,-664.680451,0.0,0.0,1062.615574,1226.877,2453.754,0.001031,23793.714,0.0,23793.714,2,2,27192.816,50986.53,1600643.278569,0,1,11,0,6,2,4,33.333,10.04,1.460,2.31,1.00,0.00,0
325,2045.00,52703.0,33889.825,-123.645,23851.415,57.701,0.0,0.0,0.0,0.0,3682.9665,2.3355,29148.292733,-121.930693,5270.3,-824.3,24004.575998,695.495521,0.0,0.0,1058.565767,1227.6555,2455.311,0.001031,23851.415,0.0,23851.415,2,2,27258.76,51110.175,1602323.492922,0,1,10,0,6,2,4,33.333,10.03,1.128,2.45,1.00,0.00,0
326,2041.35,56220.0,33866.47,-23.355,23862.314,10.899,0.0,0.0,0.0,0.0,3693.009,10.0425,29121.403719,-26.889014,5622.0,351.7,23613.631599,-390.944399,0.0,0.0,1052.057281,1231.003,2462.006,0.001031,23862.314,0.0,23862.314,1,1,27271.216,51133.53,1605095.747464,0,2,10,0,6,4,2,16.667,10.05,1.059,17.84,10.00,7.00,0
327,2039.74,59418.0,33778.3,-88.17,23903.46,41.146,0.0,0.0,0.0,0.0,3706.59,13.581,29017.553342,-103.850377,5941.8,319.8,23190.724064,-422.907535,0.0,0.0,1054.156658,1235.53,2471.06,0.001031,23903.46,0.0,23903.46,2,2,27318.24,51221.7,1608009.161049,0,2,11,0,6,4,2,33.333,10.03,0.866,7.89,4.00,3.00,0
328,2035.87,43697.0,33325.495,-452.805,24114.769,211.309,0.0,0.0,0.0,0.0,3717.4395,10.8495,28527.057061,-490.496281,4369.7,-1572.1,24307.04426,1116.320196,0.0,0.0,1080.998439,1239.1465,2478.293,0.001031,24114.769,0.0,24114.769,3,3,27559.736,51674.505,1612453.490349,0,2,10,0,6,4,2,50.000,10.03,0.118,18.95,11.00,7.00,0
329,2038.99,36442.0,33216.67,-108.825,24165.554,50.785,0.0,0.0,0.0,0.0,3720.636,3.1965,28407.239786,-119.817275,3644.2,-725.5,24868.04062,560.99636,0.0,0.0,1088.794214,1240.212,2480.424,0.001031,24165.554,0.0,24165.554,2,2,27617.776,51783.33,1615653.559345,0,1,9,0,6,2,4,33.333,10.05,0.145,15.30,9.00,6.00,0
330,2039.44,31468.0,33216.67,0.0,24165.554,0.0,0.0,0.0,0.0,0.0,3727.8615,7.2255,28410.970395,3.730609,3146.8,-497.4,25352.2479,484.20728,0.0,0.0,1077.838105,1242.6205,2485.241,0.001031,24165.554,0.0,24165.554,0,0,27617.776,51783.33,1615653.559345,0,2,9,0,6,4,2,0.000,10.05,0.073,2.21,1.00,0.00,0
331,2042.52,26634.0,33144.16,-72.51,24199.392,33.838,0.0,0.0,0.0,0.0,3730.536,2.6745,28330.269126,-80.701269,2663.4,-483.4,25719.456224,367.208324,0.0,0.0,1083.354874,1243.512,2487.024,0.001031,24199.392,0.0,24199.392,2,2,27656.448,51855.84,1620429.787643,0,1,8,0,6,2,4,33.333,10.04,0.087,15.12,9.00,6.00,0
332,2039.70,26634.0,33144.16,0.0,24199.392,0.0,0.0,0.0,0.0,0.0,3730.536,0.0,28330.269126,0.0,2663.4,0.0,25750.333837,30.877613,0.0,0.0,1083.354874,1243.512,2487.024,0.001031,24199.392,0.0,24199.392,0,0,27656.448,51855.84,1620429.787643,0,0,8,0,6,0,6,0.000,10.04,0.087,13.83,8.00,5.00,0
333,2038.13,24503.0,33112.195,-31.965,24214.309,14.917,0.0,0.0,0.0,0.0,3733.851,3.315,28303.450607,-26.818519,2450.3,-213.1,25945.250307,194.91647,0.0,0.0,1074.893393,1244.617,2489.234,0.001031,24214.309,0.0,24214.309,1,1,27673.496,51887.805,1621993.540897,0,1,7,0,6,2,4,16.667,10.06,0.000,7.66,4.00,3.00,0
334,2038.98,24503.0,33112.195,0.0,24214.309,0.0,0.0,0.0,0.0,0.0,3733.851,0.0,28303.450607,0.0,2450.3,0.0,25935.063358,-10.186949,0.0,0.0,1074.893393,1244.617,2489.234,0.001031,24214.309,0.0,24214.309,0,0,27673.496,51887.805,1621993.540897,0,0,7,0,6,0,6,0.000,10.06,0.000,4.17,2.00,1.00,0
335,2037.85,30487.0,33112.195,0.0,24214.309,0.0,0.0,0.0,0.0,0.0,3738.339,4.488,28298.962607,-4.488,3048.7,598.4,25345.78766,-589.275698,0.0,0.0,1074.893393,1246.113,2492.226,0.001081,24214.309,0.0,24214.309,0,0,27673.496,51887.805,1621993.540897,0,1,9,0,6,2,4,0.000,10.05,0.109,5.57,3.00,2.00,0
336,2040.72,36617.0,33067.315,-44.88,24235.253,20.944,0.0,0.0,0.0,0.0,3745.1805,6.8415,28243.015905,-55.946702,3661.7,613.0,24646.604894,-699.182766,0.0,0.0,1079.118595,1248.3935,2496.787,0.001081,24235.253,0.0,24235.253,1,1,27697.432,51932.685,1624663.555045,0,1,9,0,6,2,4,16.667,10.04,0.260,14.12,8.00,5.00,0
337,2041.56,36617.0,33067.315,0.0,24235.253,0.0,0.0,0.0,0.0,0.0,3752.6685,7.488,28240.979404,-2.036501,3661.7,0.0,24630.331848,-16.273046,0.0,0.0,1073.667096,1250.8895,2501.779,0.001081,24235.253,0.0,24235.253,0,0,27697.432,51932.685,1624663.555045,0,2,11,0,6,4,2,0.000,10.02,0.260,4.10,2.00,1.00,0
338,2045.26,20079.0,32819.245,-248.07,24351.019,115.766,0.0,0.0,0.0,0.0,3756.1575,3.489,27960.87477,-280.104634,2007.9,-1653.8,25993.669372,1363.337524,0.0,0.0,1102.21273,1252.0525,2504.105,0.001081,24351.019,0.0,24351.019,6,6,27829.736,52180.755,1635193.102696,0,1,5,0,6,2,4,100.000,10.01,0.603,18.13,10.00,7.00,0
339,2047.23,20426.0,32705.56,-113.685,24404.072,53.053,0.0,0.0,0.0,0.0,3762.102,5.9445,27836.792351,-124.082419,2042.6,34.7,25834.594716,-159.074656,0.0,0.0,1106.665649,1254.034,2508.068,0.001081,24404.072,0.0,24404.072,2,2,27890.368,52294.44,1638364.827529,0,2,6,0,6,4,2,33.333,10.03,1.292,9.61,5.00,3.00,0
340,2047.66,20950.0,32617.27,-88.29,24445.274,41.202,0.0,0.0,0.0,0.0,3769.794,7.692,27744.270913,-92.521438,2095.0,52.4,25686.772025,-147.822691,0.0,0.0,1103.205087,1256.598,2513.196,0.001081,24445.274,0.0,24445.274,2,2,27937.456,52382.73,1643622.973574,0,2,6,0,6,4,2,33.333,10.03,2.363,2.11,1.00,0.00,0
341,2046.36,22411.0,32455.165,-162.105,24520.923,75.649,0.0,0.0,0.0,0.0,3778.995,9.201,27569.463906,-174.807007,2241.1,146.1,25363.94365,-322.828375,0.0,0.0,1106.706094,1259.665,2519.33,0.001081,24520.923,0.0,24520.923,2,2,28023.912,52544.835,1646269.803751,0,2,6,0,6,4,2,33.333,10.05,0.813,6.33,3.00,2.00,0
342,2048.57,16750.0,32315.08,-140.085,24586.296,65.373,0.0,0.0,0.0,0.0,3781.7535,2.7585,27418.589911,-150.873995,1675.0,-566.1,25784.744266,420.800616,0.0,0.0,1114.736589,1260.5845,2521.169,0.001081,24586.296,0.0,24586.296,3,3,28098.624,52684.92,1652434.116115,0,1,5,0,6,2,4,50.000,10.06,2.444,10.77,6.00,4.00,0
343,2051.17,20553.0,32287.495,-27.585,24599.169,12.873,0.0,0.0,0.0,0.0,3790.179,8.4255,27380.245777,-38.344134,2055.3,380.3,25377.399228,-407.345038,0.0,0.0,1117.070223,1263.393,2526.786,0.001081,24599.169,0.0,24599.169,1,1,28113.336,52712.505,1652882.731627,0,2,7,0,6,4,2,16.667,10.05,2.516,12.69,7.00,5.00,0
344,2054.77,16462.0,32199.82,-87.675,24640.084,40.915,0.0,0.0,0.0,0.0,3796.974,6.795,27280.676141,-99.569636,1646.2,-409.1,25707.663962,330.264734,0.0,0.0,1122.169859,1265.658,2531.316,0.001081,24640.084,0.0,24640.084,2,2,28160.096,52800.18,1654997.466627,0,3,8,0,6,6,0,33.333,10.02,17.771,17.54,10.00,7.00,0
345,2056.49,15585.0,32186.665,-13.155,24646.223,6.139,0.0,0.0,0.0,0.0,3800.6925,3.7185,27281.540208,0.864067,1558.5,-87.7,25790.88668,83.222718,0.0,0.0,1104.432292,1266.8975,2533.795,0.001081,24646.223,0.0,24646.223,1,1,28167.112,52813.335,1656100.546671,0,1,8,0,6,2,4,16.667,10.02,0.000,8.39,5.00,3.00,0
346,2059.78,22417.0,32186.665,0.0,24646.223,0.0,0.0,0.0,0.0,0.0,3808.9275,8.235,27276.623106,-4.917102,2241.7,683.2,25124.480683,-666.405997,0.0,0.0,1101.114394,1269.6425,2539.285,0.001081,24646.223,0.0,24646.223,0,0,28167.112,52813.335,1656100.546671,0,2,10,0,6,4,2,0.000,10.04,5.562,16.00,9.00,6.00,0
347,2057.60,17376.0,32048.26,-138.405,24710.812,64.589,0.0,0.0,0.0,0.0,3812.067,3.1395,27132.886394,-143.736712,1737.6,-504.1,25470.485087,346.004404,0.0,0.0,1103.306606,1270.689,2541.378,0.001131,24710.812,0.0,24710.812,2,2,28240.928,52951.74,1660711.921834,0,1,9,0,6,2,4,33.333,10.03,2.154,10.56,6.00,4.00,0
348,2059.70,17927.0,32016.865,-31.395,24725.463,14.651,0.0,0.0,0.0,0.0,3814.695,2.628,27097.804254,-35.08214,1792.7,55.1,25387.907736,-82.577351,0.0,0.0,1104.365746,1271.565,2543.13,0.001131,24725.463,0.0,24725.463,1,1,28257.672,52983.135,1661330.895745,0,2,9,0,6,4,2,16.667,10.04,2.784,10.21,6.00,4.00,0
349,2056.42,25305.0,32002.675,-14.19,24732.085,6.622,0.0,0.0,0.0,0.0,3820.938,6.243,27076.496141,-21.308113,2530.5,737.8,24616.078895,-771.828841,0.0,0.0,1105.240859,1273.646,2547.292,0.001131,24732.085,0.0,24732.085,2,2,28265.24,52997.325,1665458.645033,0,2,9,0,6,4,2,33.333,10.02,1.843,15.93,9.00,6.00,0
350,2054.87,27947.0,31838.185,-164.49,24808.847,76.762,0.0,0.0,0.0,0.0,3831.144,10.206,26898.654003,-177.842138,2794.7,264.2,24171.457446,-444.621449,0.0,0.0,1108.386997,1277.048,2554.096,0.001131,24808.847,0.0,24808.847,2,2,28352.968,53161.815,1666872.191531,0,1,8,0,6,2,4,33.333,10.01,0.780,7.56,4.00,3.00,0
351,2051.53,24619.0,31747.885,-90.3,24850.987,42.14,0.0,0.0,0.0,0.0,3837.738,6.594,26797.026316,-101.627687,2461.9,-332.8,24412.876617,241.419171,0.0,0.0,1113.120684,1279.246,2558.492,0.001131,24850.987,0.0,24850.987,1,1,28401.128,53252.115,1667502.366727,0,1,7,0,6,2,4,16.667,10.02,0.444,16.25,9.00,6.00,0
352,2054.02,32779.0,31693.195,-54.69,24876.509,25.522,0.0,0.0,0.0,0.0,3846.5925,8.8545,26731.847016,-65.1793,3277.9,816.0,23521.903781,-890.972836,0.0,0.0,1114.755484,1282.1975,2564.395,0.001131,24876.509,0.0,24876.509,1,1,28430.296,53306.805,1670377.601523,0,2,9,0,6,4,2,16.667,10.03,0.698,12.15,7.00,4.00,0
353,2055.96,38384.0,31537.09,-156.105,24949.358,72.849,0.0,0.0,0.0,0.0,3862.398,15.8055,26571.138246,-160.70877,3838.4,560.5,22783.974,-737.929781,0.0,0.0,1103.553754,1287.466,2574.932,0.001131,24949.358,0.0,24949.358,2,2,28513.552,53462.91,1672952.306626,0,3,9,0,6,6,0,33.333,10.04,1.270,9.42,5.00,3.00,0
354,2059.07,27065.0,31333.705,-203.385,25044.271,94.913,0.0,0.0,0.0,0.0,3874.3545,11.9565,26346.224064,-224.914182,2706.5,-1131.9,23707.542114,923.568114,0.0,0.0,1113.126436,1291.4515,2582.903,0.001131,25044.271,0.0,25044.271,3,3,28622.024,53666.295,1678034.156844,0,3,8,0,6,6,0,50.000,10.05,5.059,15.16,9.00,6.00,0
355,2061.87,22598.0,31266.7,-67.005,25075.54,31.269,0.0,0.0,0.0,0.0,3880.9005,6.546,26299.170223,-47.053841,2259.8,-446.7,24105.383631,397.841517,0.0,0.0,1086.629277,1293.6335,2587.267,0.001131,25075.54,0.0,25075.54,1,1,28657.76,53733.3,1678961.069877,0,1,8,0,6,2,4,16.667,10.04,0.000,13.57,8.00,5.00,0
356,2061.98,22598.0,31266.7,0.0,25075.54,0.0,0.0,0.0,0.0,0.0,3883.914,3.0135,26303.944173,4.77395,2259.8,0.0,24103.642787,-1.740844,0.0,0.0,1078.841827,1294.638,2589.276,0.001131,25075.54,0.0,25075.54,0,0,28657.76,53733.3,1678961.069877,0,1,8,0,6,2,4,0.000,10.03,0.000,0.56,0.00,0.00,0
357,2059.71,25215.0,31171.105,-95.595,25120.151,44.611,0.0,0.0,0.0,0.0,3890.6565,6.7425,26194.811709,-109.132464,2521.5,261.7,23714.577251,-389.065536,0.0,0.0,1085.636791,1296.8855,2593.771,0.001131,25120.151,0.0,25120.151,1,1,28708.744,53828.895,1681377.99598,0,1,8,0,6,2,4,16.667,10.02,4.610,11.05,6.00,4.00,0
358,2056.99,17018.0,31048.15,-122.955,25177.53,57.379,0.0,0.0,0.0,0.0,3898.9305,8.274,26056.690321,-138.121388,1701.8,-819.7,24381.611372,667.034121,0.0,0.0,1092.529179,1299.6435,2599.287,0.001131,25177.53,0.0,25177.53,3,3,28774.32,53951.85,1687848.768789,0,2,7,0,6,4,2,50.000,10.04,2.786,13.18,7.00,5.00,0
359,2054.75,11599.0,30912.805,-135.345,25240.691,63.161,0.0,0.0,0.0,0.0,3903.165,4.2345,25910.195352,-146.494969,1159.9,-541.9,24775.172025,393.560653,0.0,0.0,1099.444648,1301.055,2602.11,0.001169,25240.691,0.0,25240.691,3,3,28846.504,54087.195,1693910.696782,0,2,6,0,6,4,2,50.000,10.06,0.842,10.88,6.00,4.00,0
360,2053.74,11161.0,30906.235,-6.57,25243.757,3.066,0.0,0.0,0.0,0.0,3905.2035,2.0385,25900.805587,-9.389765,1116.1,-43.8,24810.84132,35.669295,0.0,0.0,1100.225913,1301.7345,2603.469,0.001169,25243.757,0.0,25243.757,2,2,28850.008,54093.765,1696200.334246,0,1,5,0,6,2,4,33.333,10.06,0.772,4.93,2.00,1.00,0
361,2053.56,22000.0,30885.85,-20.385,25253.27,9.513,0.0,0.0,0.0,0.0,3914.796,9.5925,25870.880735,-29.924852,2200.0,1083.9,23697.087067,-1113.754253,0.0,0.0,1100.173265,1304.932,2609.864,0.001169,25253.27,0.0,25253.27,1,1,28860.88,54114.15,1698990.81474,0,3,8,0,6,6,0,16.667,10.06,0.775,0.88,0.00,0.00,0
362,2054.26,22261.0,30789.925,-95.925,25298.035,44.765,0.0,0.0,0.0,0.0,3919.788,4.992,25767.777719,-103.103016,2226.1,26.1,23569.100724,-127.986343,0.0,0.0,1102.359281,1306.596,2613.192,0.001169,25298.035,0.0,25298.035,2,2,28912.04,54210.075,1703214.647667,0,1,7,0,6,2,4,33.333,10.07,1.386,3.42,2.00,1.00,0
363,2053.13,21998.0,30610.9,-179.025,25381.58,83.545,0.0,0.0,0.0,0.0,3928.542,8.754,25578.715286,-189.062433,2199.8,-26.3,23405.617416,-163.483308,0.0,0.0,1103.642714,1309.514,2619.028,0.001169,25381.58,0.0,25381.58,3,3,29007.52,54389.1,1707261.243986,0,1,5,0,6,2,4,50.000,10.06,0.451,5.52,3.00,2.00,0
364,2055.06,24604.0,30391.99,-218.91,25483.738,102.158,0.0,0.0,0.0,0.0,3941.442,12.9,25339.903101,-238.812185,2460.4,260.6,22905.39833,-500.219086,0.0,0.0,1110.644899,1313.814,2627.628,0.001169,25483.738,0.0,25483.738,3,3,29124.272,54608.01,1712946.773093,0,2,5,0,6,4,2,50.000,10.08,1.683,9.40,5.00,3.00,0
365,2051.84,17709.0,30237.415,-154.575,25555.873,72.135,0.0,0.0,0.0,0.0,3943.9995,2.5575,25169.289295,-170.613806,1770.9,-689.5,23427.908139,522.509809,0.0,0.0,1124.126205,1314.6665,2629.333,0.001169,25555.873,0.0,25555.873,2,2,29206.712,54762.585,1717319.302,0,1,4,0,6,2,4,33.333,10.09,0.628,15.67,9.00,6.00,0
366,2052.55,22685.0,30204.745,-32.67,25571.119,15.246,0.0,0.0,0.0,0.0,3949.365,5.3655,25130.667863,-38.621432,2268.5,497.6,22890.893327,-537.014812,0.0,0.0,1124.712137,1316.455,2632.91,0.001169,25571.119,0.0,25571.119,1,1,29224.136,54795.255,1719607.892023,0,2,5,0,6,4,2,16.667,10.09,0.848,3.44,2.00,1.00,0
367,2053.94,31915.0,30204.745,0.0,25571.119,0.0,0.0,0.0,0.0,0.0,3966.309,16.944,25114.044471,-16.623392,3191.5,923.0,21949.705194,-941.188133,0.0,0.0,1124.391529,1322.103,2644.206,0.001169,25571.119,0.0,25571.119,0,0,29224.136,54795.255,1719607.892023,0,3,8,0,6,6,0,0.000,10.09,0.890,6.78,4.00,2.00,0
368,2050.29,16335.0,29987.695,-217.05,25672.409,101.29,0.0,0.0,0.0,0.0,3968.7135,2.4045,24882.207998,-231.836473,1633.5,-1558.0,23291.509668,1341.804474,0.0,0.0,1136.773502,1322.9045,2645.809,0.001169,25672.409,0.0,25672.409,4,4,29339.896,55012.305,1728395.95967,0,2,5,0,6,4,2,66.667,10.07,0.000,17.74,10.00,7.00,0
369,2047.29,22269.0,29987.695,0.0,25672.409,0.0,0.0,0.0,0.0,0.0,3973.164,4.4505,24877.757498,-4.4505,2226.9,593.4,22717.49414,-574.015528,0.0,0.0,1136.773502,1324.388,2648.776,0.001169,25672.409,0.0,25672.409,0,0,29339.896,55012.305,1728395.95967,0,1,7,0,6,2,4,0.000,10.05,0.154,14.63,8.00,5.00,0
370,2045.37,24762.0,29943.19,-44.505,25693.178,20.769,0.0,0.0,0.0,0.0,3977.259,4.095,24826.363748,-51.39375,2476.2,249.3,22434.912561,-282.581579,0.0,0.0,1139.567252,1325.753,2651.506,0.001169,25693.178,0.0,25693.178,1,1,29363.632,55056.81,1729169.098424,0,1,8,0,6,2,4,16.667,10.06,0.124,9.42,5.00,3.00,0
371,2046.82,29740.0,29943.19,0.0,25693.178,0.0,0.0,0.0,0.0,0.0,3989.538,12.279,24812.835836,-13.527912,2974.0,497.8,21911.212605,-523.699956,0.0,0.0,1140.816164,1329.846,2659.692,0.001219,25693.178,0.0,25693.178,0,0,29363.632,55056.81,1729169.098424,0,3,10,0,6,6,0,0.000,10.05,0.213,7.10,4.00,2.00,0
372,2044.68,33105.0,29864.905,-78.285,25729.711,36.533,0.0,0.0,0.0,0.0,3998.148,8.61,24723.93231,-88.903526,3310.5,336.5,21507.938317,-403.274288,0.0,0.0,1142.82469,1332.716,2665.432,0.001219,25729.711,0.0,25729.711,3,3,29405.384,55135.095,1733807.991244,0,2,7,0,6,4,2,50.000,10.04,0.149,10.46,6.00,4.00,0
373,2041.18,38519.0,29800.525,-64.38,25759.755,30.044,0.0,0.0,0.0,0.0,4005.4275,7.2795,24644.932803,-78.999507,3851.9,541.4,20936.652033,-571.286284,0.0,0.0,1150.164697,1335.1425,2670.285,0.001219,25759.755,0.0,25759.755,1,1,29439.72,55199.475,1735922.273503,0,2,9,0,6,4,2,16.667,10.05,0.144,17.10,10.00,6.00,0
374,2039.57,47620.0,29675.86,-124.665,25817.932,58.177,0.0,0.0,0.0,0.0,4018.4865,13.059,24503.380313,-141.55249,4762.0,910.1,19911.443673,-1025.20836,0.0,0.0,1153.993187,1339.4955,2678.991,0.001219,25817.932,0.0,25817.932,2,2,29506.208,55324.14,1737190.633127,0,3,11,0,6,6,0,33.333,10.04,0.124,7.89,4.00,3.00,0
375,2040.59,38501.0,29472.475,-203.385,25912.845,94.913,0.0,0.0,0.0,0.0,4021.8165,3.33,24293.685591,-209.694722,3850.1,-911.9,20598.077787,686.634114,0.0,0.0,1156.972909,1340.6055,2681.211,0.001219,25912.845,0.0,25912.845,3,3,29614.68,55527.525,1743832.52681,0,1,9,0,6,2,4,50.000,10.03,0.241,5.02,3.00,2.00,0
376,2038.84,29595.0,29425.135,-47.34,25934.937,22.092,0.0,0.0,0.0,0.0,4030.5555,8.739,24266.085469,-27.600122,2959.5,-890.6,21452.675682,854.597895,0.0,0.0,1128.494031,1343.5185,2687.037,0.001219,25934.937,0.0,25934.937,1,1,29639.928,55574.865,1744741.900178,0,2,8,0,6,4,2,16.667,10.04,0.051,8.58,5.00,3.00,0
377,2040.52,28081.0,29402.425,-22.71,25945.535,10.598,0.0,0.0,0.0,0.0,4030.5555,0.0,24242.128277,-23.957192,2808.1,-151.4,21559.473982,106.7983,0.0,0.0,1129.741223,1343.5185,2687.037,0.001219,25945.535,0.0,25945.535,2,2,29652.04,55597.575,1748761.387161,0,0,6,0,6,0,6,33.333,10.04,0.054,8.24,4.00,3.00,0
378,2044.59,36349.0,29402.425,0.0,25945.535,0.0,0.0,0.0,0.0,0.0,4036.7565,6.201,24235.927277,-6.201,3634.9,826.8,20676.519193,-882.954789,0.0,0.0,1129.741223,1345.5855,2691.171,0.001219,25945.535,0.0,25945.535,0,0,29652.04,55597.575,1748761.387161,0,1,8,0,6,2,4,0.000,10.03,0.181,19.92,11.00,7.00,0
379,2043.58,41797.0,29340.415,-62.01,25974.473,28.938,0.0,0.0,0.0,0.0,4051.8885,15.132,24158.842899,-77.084378,4179.7,544.8,20066.967841,-609.551352,0.0,0.0,1129.683601,1350.6295,2701.259,0.001219,25974.473,0.0,25974.473,1,1,29685.112,55659.585,1750752.151203,0,3,11,0,6,6,0,16.667,10.04,0.175,4.93,2.00,1.00,0
380,2044.77,29275.0,29152.585,-187.83,26062.127,87.654,0.0,0.0,0.0,0.0,4051.8885,0.0,23965.760762,-193.082137,2927.5,-1252.2,21114.303811,1047.33597,0.0,0.0,1134.935738,1350.6295,2701.259,0.001219,26062.127,0.0,26062.127,4,4,29785.288,55847.415,1757065.377431,0,0,7,0,6,0,6,66.667,10.04,0.270,5.82,3.00,2.00,0
