step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
353,2055.96,19119.0,90000.0,80599.112503,0.0,3005.903463,79.5855,159.171,0.001446,80599.112503,0.0,0,0,1495.384561,2767.146963,0.0,0,0,5,0,6,0,6,0.000,10.18,0.000,9.42,5.00,3.00,0
354,2059.07,19119.0,90000.0,80599.112503,0.0,3005.903463,79.5855,159.171,0.001446,80599.112503,0.0,0,0,1495.384561,2767.146963,0.0,0,0,5,0,6,0,6,0.000,10.18,0.000,15.16,9.00,6.00,0
355,2061.87,19119.0,90000.0,80599.112503,0.0,3005.903463,79.5855,159.171,0.001446,80599.112503,0.0,0,0,1495.384561,2767.146963,0.0,0,0,5,0,6,0,6,0.000,10.18,0.000,13.57,8.00,5.00,0
356,2061.98,19119.0,90000.0,80599.112503,0.0,3005.903463,79.5855,159.171,0.001446,80599.112503,0.0,0,0,1495.384561,2767.146963,0.0,0,0,5,0,6,0,6,0.000,10.18,0.000,0.56,0.00,0.00,0
357,2059.71,19119.0,90000.0,80599.112503,0.0,3005.903463,79.5855,159.171,0.001446,80599.112503,0.0,0,0,1495.384561,2767.146963,0.0,0,0,5,0,6,0,6,0.000,10.18,0.000,11.05,6.00,4.00,0
358,2056.99,19119.0,90000.0,80599.112503,0.0,3005.903463,79.5855,159.171,0.001446,80599.112503,0.0,0,0,1495.384561,2767.146963,0.0,0,0,5,0,6,0,6,0.000,10.18,0.000,13.18,7.00,5.00,0
359,2054.75,19119.0,90000.0,80599.112503,0.0,3005.903463,79.5855,159.171,0.001496,80599.112503,0.0,0,0,1495.384561,2767.146963,0.0,0,0,5,0,6,0,6,0.000,10.18,0.000,10.88,6.00,4.00,0
360,2053.74,19119.0,90000.0,80599.112503,0.0,3005.903463,79.5855,159.171,0.001496,80599.112503,0.0,0,0,1495.384561,2767.146963,0.0,0,0,5,0,6,0,6,0.000,10.18,0.000,4.93,2.00,1.00,0
361,2053.56,19119.0,90000.0,80599.112503,0.0,3005.903463,79.5855,159.171,0.001496,80599.112503,0.0,0,0,1495.384561,2767.146963,0.0,0,0,5,0,6,0,6,0.000,10.18,0.000,0.88,0.00,0.00,0
362,2054.26,19413.0,90000.0,80602.052503,0.0,3006.123963,79.659,159.318,0.001496,80602.052503,0.0,0,0,1495.384561,2767.146963,0.0,0,1,6,0,6,2,4,0.000,10.24,131.061,3.42,2.00,1.00,0
363,2053.13,19266.0,90000.0,80613.200673,0.0,3007.593963,79.659,159.318,0.001496,80613.200673,0.0,1,1,1496.119561,2768.616963,0.0,0,0,5,0,6,0,6,16.667,10.24,130.061,5.52,3.00,2.00,0
364,2055.06,19119.0,90000.0,81508.673103,0.0,3009.063963,79.659,159.318,0.001496,81508.673103,0.0,1,1,1496.854561,2770.086963,0.0,0,0,5,0,6,0,6,16.667,10.24,0.000,9.40,5.00,3.00,0
365,2051.84,19119.0,90000.0,81508.673103,0.0,3009.063963,79.659,159.318,0.001496,81508.673103,0.0,0,0,1496.854561,2770.086963,0.0,0,0,5,0,6,0,6,0.000,10.24,0.000,15.67,9.00,6.00,0
366,2052.55,19119.0,90000.0,81508.673103,0.0,3009.063963,79.659,159.318,0.001496,81508.673103,0.0,0,0,1496.854561,2770.086963,0.0,0,0,5,0,6,0,6,0.000,10.24,0.000,3.44,2.00,1.00,0
367,2053.94,19119.0,90000.0,81508.673103,0.0,3009.063963,79.659,159.318,0.001496,81508.673103,0.0,0,0,1496.854561,2770.086963,0.0,0,0,5,0,6,0,6,0.000,10.24,0.000,6.78,4.00,2.00,0
368,2050.29,19010.0,90000.0,81509.660679,0.0,3010.153963,79.659,159.318,0.001496,81509.660679,0.0,1,1,1497.399561,2771.176963,0.0,0,0,4,0,6,0,6,16.667,10.24,0.000,17.74,10.00,7.00,0
369,2047.29,19010.0,90000.0,81509.660679,0.0,3010.153963,79.659,159.318,0.001496,81509.660679,0.0,0,0,1497.399561,2771.176963,0.0,0,0,4,0,6,0,6,0.000,10.24,0.000,14.63,8.00,5.00,0
370,2045.37,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001496,81512.901181,0.0,1,1,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,16.667,10.24,0.000,9.42,5.00,3.00,0
371,2046.82,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001546,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,7.10,4.00,2.00,0
372,2044.68,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001546,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,10.46,6.00,4.00,0
373,2041.18,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001546,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,17.10,10.00,6.00,0
374,2039.57,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001546,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,7.89,4.00,3.00,0
375,2040.59,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001546,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,5.02,3.00,2.00,0
376,2038.84,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001546,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,8.58,5.00,3.00,0
377,2040.52,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001546,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,8.24,4.00,3.00,0
378,2044.59,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001546,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,19.92,11.00,7.00,0
379,2043.58,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001546,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,4.93,2.00,1.00,0
380,2044.77,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001546,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,5.82,3.00,2.00,0
381,2043.61,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001546,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,5.69,3.00,2.00,0
382,2041.97,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001546,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,8.01,4.00,3.00,0
383,2044.54,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001596,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,12.58,7.00,5.00,0
384,2044.38,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001596,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,0.75,0.00,0.00,0
385,2041.26,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001596,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,15.27,9.00,6.00,0
386,2043.41,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001596,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,10.52,6.00,4.00,0
387,2045.45,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001596,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,9.96,5.00,3.00,0
388,2044.76,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001596,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,3.36,2.00,1.00,0
389,2042.59,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001596,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,10.63,6.00,4.00,0
390,2039.41,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001596,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,15.56,9.00,6.00,0
391,2038.99,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001596,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,2.06,1.00,0.00,0
392,2040.24,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001596,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,6.15,3.00,2.00,0
393,2039.69,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001596,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,2.72,1.00,1.00,0
394,2038.99,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001596,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,3.39,2.00,1.00,0
395,2039.79,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001646,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,3.89,2.00,1.00,0
396,2037.72,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001646,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,10.12,6.00,4.00,0
397,2039.35,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001646,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,7.99,4.00,3.00,0
398,2043.30,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001646,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,19.37,11.00,7.00,0
399,2045.97,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001646,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,13.06,7.00,5.00,0
400,2045.61,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001646,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,1.76,1.00,0.00,0
401,2042.10,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001646,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,17.18,10.00,6.00,0
402,2043.18,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001646,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,5.31,3.00,2.00,0
403,2047.11,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001646,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,19.23,11.00,7.00,0
404,2045.57,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001646,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,7.53,4.00,3.00,0
405,2043.72,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001646,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,9.01,5.00,3.00,0
406,2042.43,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001646,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,6.33,3.00,2.00,0
407,2042.28,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001696,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,0.72,0.00,0.00,0
408,2044.39,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001696,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,10.32,6.00,4.00,0
409,2042.42,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001696,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,9.66,5.00,3.00,0
410,2043.60,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001696,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,5.77,3.00,2.00,0
411,2040.81,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001696,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,13.63,8.00,5.00,0
412,2037.54,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001696,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,16.02,9.00,6.00,0
413,2039.46,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001696,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,9.43,5.00,3.00,0
414,2038.17,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001696,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,6.31,3.00,2.00,0
415,2040.87,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001696,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,13.24,7.00,5.00,0
416,2036.91,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001696,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,19.43,11.00,7.00,0
417,2040.81,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001696,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,19.15,11.00,7.00,0
418,2037.95,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001696,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,13.98,8.00,5.00,0
419,2037.70,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001746,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,1.23,0.00,0.00,0
420,2036.77,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001746,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,4.59,2.00,1.00,0
421,2039.23,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001746,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,12.06,7.00,4.00,0
422,2039.22,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001746,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,0.01,0.00,0.00,0
423,2041.71,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001746,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,12.21,7.00,4.00,0
424,2041.33,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001746,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,1.89,1.00,0.00,0
425,2039.58,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001746,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,8.56,5.00,3.00,0
426,2039.71,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001746,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,0.64,0.00,0.00,0
427,2037.71,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001746,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,9.83,5.00,3.00,0
428,2037.81,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001746,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,0.52,0.00,0.00,0
429,2040.21,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001746,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,11.77,7.00,4.00,0
430,2041.05,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001746,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,4.12,2.00,1.00,0
431,2044.88,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001796,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,18.78,11.00,7.00,0
432,2042.81,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001796,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,10.13,6.00,4.00,0
433,2044.59,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001796,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,8.72,5.00,3.00,0
434,2040.74,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001796,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,18.84,11.00,7.00,0
435,2042.44,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001796,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,8.34,5.00,3.00,0
436,2044.62,18872.0,90000.0,81512.901181,0.0,3011.533963,79.659,159.318,0.001796,81512.901181,0.0,0,0,1498.089561,2772.556963,0.0,0,0,3,0,6,0,6,0.000,10.24,0.000,10.66,6.00,4.00,0
437,2041.09,19892.0,90000.0,81523.101181,0.0,3012.298963,79.914,159.828,0.001796,81523.101181,0.0,0,0,1498.089561,2772.556963,0.0,0,1,5,0,6,2,4,0.000,10.19,38.004,17.29,10.00,6.00,0
438,2043.13,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001796,81533.157926,0.0,1,1,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,16.667,10.19,0.000,10.01,6.00,4.00,0
439,2043.48,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001796,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,1.71,1.00,0.00,0
440,2046.48,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001796,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,14.71,8.00,5.00,0
441,2047.23,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001796,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,3.65,2.00,1.00,0
442,2047.36,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001796,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,0.65,0.00,0.00,0
443,2046.16,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001846,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,5.89,3.00,2.00,0
444,2046.80,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001846,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,3.13,1.00,1.00,0
445,2047.90,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001846,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,5.40,3.00,2.00,0
446,2046.75,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001846,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,5.61,3.00,2.00,0
447,2050.09,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001846,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,16.32,9.00,6.00,0
448,2051.11,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001846,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,4.98,2.00,1.00,0
449,2053.40,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001846,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,11.13,6.00,4.00,0
450,2051.81,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001846,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,7.72,4.00,3.00,0
451,2051.92,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001846,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,0.54,0.00,0.00,0
452,2055.45,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001846,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,17.20,10.00,6.00,0
453,2058.70,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001846,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,15.81,9.00,6.00,0
454,2060.30,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001846,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,7.78,4.00,3.00,0
455,2058.83,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001896,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,7.16,4.00,2.00,0
456,2062.61,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001896,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,18.35,11.00,7.00,0
457,2060.94,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001896,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,8.07,4.00,3.00,0
458,2064.26,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001896,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,16.12,9.00,6.00,0
459,2065.79,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001896,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,7.38,4.00,2.00,0
460,2069.68,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001896,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,18.82,11.00,7.00,0
461,2071.30,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001896,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,7.85,4.00,3.00,0
462,2067.20,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001896,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,19.80,11.00,7.00,0
463,2069.03,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001896,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,8.85,5.00,3.00,0
464,2065.03,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001896,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,19.33,11.00,7.00,0
465,2066.69,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001896,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,8.06,4.00,3.00,0
466,2062.66,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001896,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,19.52,11.00,7.00,0
467,2061.43,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001946,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,5.95,3.00,2.00,0
468,2060.82,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001946,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,2.98,1.00,1.00,0
469,2061.00,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001946,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,0.86,0.00,0.00,0
470,2060.33,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.001946,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,3.23,1.00,1.00,0
